KEY 	 ALPHA 	 GAPS 	 MATCHES 	 ALL 	 OVERLAP_TYPE 
origSeq_1:origSeq_192	1.0	0.84544420659150211657	0.84544420659150211657	0.70433761590949574673	NA
origSeq_1:origSeq_66	1.0	0.8586456938415537788	0.8586456938415537788	0.71453024744743881167	NA
origSeq_1:origSeq_124	1.0	0.8631551772972263854	0.8631551772972263854	0.7017923394414499293	NA
origSeq_1:origSeq_89	1.0	0.8599200989020290765	0.8599200989020290765	0.7125726860936149405	NA
origSeq_1:origSeq_90	1.0	0.84447779964490403046	0.84447779964490403046	0.7006789751361385996	NA
origSeq_1:origSeq_70	1.0	0.84953464641697055927	0.84953464641697055927	0.7057066048345254519	NA
origSeq_1:origSeq_165	1.0	0.85056369087664395324	0.85056369087664395324	0.69517346623075585517	NA
origSeq_1:origSeq_153	1.0	0.8480387737356047973	0.8480387737356047973	0.7041031651259405978	NA
origSeq_1:origSeq_100	0.9993704752911552	0.8352370956887100327	0.8352370956887100327	0.7032641998316520418	NA
origSeq_1:origSeq_134	1.0	0.85094870575736431315	0.85094870575736431315	0.68921278275017357293	NA
origSeq_1:origSeq_104	0.9993718592964824	0.8514437298822211347	0.8514437298822211347	0.69022198705467414486	NA
origSeq_1:origSeq_139	1.0	0.85153979222073657916	0.85153979222073657916	0.69064003355366993583	NA
origSeq_1:origSeq_86	0.9996662216288384	0.8379511158765535378	0.8379511158765535378	0.71640611873120531555	NA
origSeq_1:origSeq_181	1.0	0.85455683093911830744	0.85455683093911830744	0.70034926978149519996	NA
origSeq_1:seq5_192	1.0	0.8514926483675295647	0.8514926483675295647	0.6509672278250849663	NA
origSeq_1:seq5_185	1.0	0.84933250941505570203	0.84933250941505570203	0.6492671461776517431	NA
origSeq_1:seq5_183	1.0	0.8511697219524597009	0.8511697219524597009	0.6565412529463579086	NA
origSeq_1:seq5_113	0.9786780383795309	0.8288729650782354274	0.8288729650782354274	0.64970953122965010093	NA
origSeq_1:seq5_123	0.9899641577060931	0.844492444096292437	0.844492444096292437	0.6551893831589785365	NA
origSeq_1:origSeq_186	0.9970401691331924	0.853316803526586914	0.853316803526586914	0.71514471068635717	NA
origSeq_1:origSeq_145	0.9883236030025021	0.8266684119267001618	0.8266684119267001618	0.7032514341712899753	NA
